BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
228235   242541   227972   56783    -9.2100000000e+02    -1.3096386091e+03    42.20       1956.1
228342   242662   228079   56814    -9.2100000000e+02    -1.3096386091e+03    42.20       1957.4
228449   242783   228186   56845    -9.2100000000e+02    -1.3096386091e+03    42.20       1958.8
228556   242904   228293   56876    -9.2100000000e+02    -1.3096386091e+03    42.20       1960.2
228663   243025   228400   56907    -9.2100000000e+02    -1.3096386091e+03    42.20       1961.6
228770   243146   228507   56938    -9.2100000000e+02    -1.3096386091e+03    42.20       1962.9
228877   243267   228614   56969    -9.2100000000e+02    -1.3096386091e+03    42.20       1964.3
228984   243388   228721   57000    -9.2100000000e+02    -1.3096386091e+03    42.20       1965.6
229091   243509   228828   57031    -9.2100000000e+02    -1.3096386091e+03    42.20       1967.0
229198   243630   228935   57062    -9.2100000000e+02    -1.3096386091e+03    42.20       1968.4
229305   243751   229042   57093    -9.2100000000e+02    -1.3096386091e+03    42.20       1969.8
229412   243872   229149   57124    -9.2100000000e+02    -1.3096386091e+03    42.20       1971.1
229519   243993   229256   57155    -9.2100000000e+02    -1.3096386091e+03    42.20       1972.5
229626   244114   229363   57186    -9.2100000000e+02    -1.3096386091e+03    42.20       1973.8
229733   244235   229470   57217    -9.2100000000e+02    -1.3096386091e+03    42.20       1975.1
229840   244356   229577   57248    -9.2100000000e+02    -1.3096386091e+03    42.20       1976.5
229947   244477   229684   57279    -9.2100000000e+02    -1.3096386091e+03    42.20       1977.9
230054   244598   229791   57310    -9.2100000000e+02    -1.3096386091e+03    42.20       1979.3
230161   244719   229898   57341    -9.2100000000e+02    -1.3096386091e+03    42.20       1980.6
230268   244840   230005   57372    -9.2100000000e+02    -1.3096386091e+03    42.20       1982.0
230375   244961   230112   57403    -9.2100000000e+02    -1.3096386091e+03    42.20       1983.4
230482   245082   230219   57434    -9.2100000000e+02    -1.3096386091e+03    42.20       1984.7
230589   245203   230326   57465    -9.2100000000e+02    -1.3096386091e+03    42.20       1986.1
230696   245324   230433   57496    -9.2100000000e+02    -1.3096386091e+03    42.20       1987.5
230803   245445   230540   57527    -9.2100000000e+02    -1.3096386091e+03    42.20       1988.8
230910   245566   230647   57558    -9.2100000000e+02    -1.3096386091e+03    42.20       1990.2
231017   245687   230754   57589    -9.2100000000e+02    -1.3096386091e+03    42.20       1991.6
231124   245808   230861   57620    -9.2100000000e+02    -1.3096386091e+03    42.20       1992.9
231231   245929   230968   57651    -9.2100000000e+02    -1.3096386091e+03    42.20       1994.3
231338   246050   231075   57682    -9.2100000000e+02    -1.3096386091e+03    42.20       1995.7
231445   246171   231182   57713    -9.2100000000e+02    -1.3096386091e+03    42.20       1997.1
231552   246292   231289   57744    -9.2100000000e+02    -1.3096386091e+03    42.20       1998.5
231659   246413   231396   57775    -9.2100000000e+02    -1.3096386091e+03    42.20       1999.8
231766   246534   231503   57806    -9.2100000000e+02    -1.3096386091e+03    42.20       2001.2
231873   246655   231610   57837    -9.2100000000e+02    -1.3096386091e+03    42.20       2002.6
231980   246776   231717   57868    -9.2100000000e+02    -1.3096386091e+03    42.20       2004.0
232087   246897   231824   57899    -9.2100000000e+02    -1.3096386091e+03    42.20       2005.3
232194   247018   231931   57930    -9.2100000000e+02    -1.3096386091e+03    42.20       2006.7
232301   247139   232038   57961    -9.2100000000e+02    -1.3096386091e+03    42.20       2008.1
232408   247260   232145   57992    -9.2100000000e+02    -1.3096386091e+03    42.20       2009.5
232515   247381   232252   58023    -9.2100000000e+02    -1.3096386091e+03    42.20       2010.9
232622   247502   232359   58054    -9.2100000000e+02    -1.3096386091e+03    42.20       2012.3
232729   247623   232466   58085    -9.2100000000e+02    -1.3096386091e+03    42.20       2013.7
232836   247744   232573   58116    -9.2100000000e+02    -1.3096386091e+03    42.20       2015.0
232943   247865   232680   58147    -9.2100000000e+02    -1.3096386091e+03    42.20       2016.4
233050   247986   232787   58178    -9.2100000000e+02    -1.3096386091e+03    42.20       2017.8
233157   248107   232894   58209    -9.2100000000e+02    -1.3096386091e+03    42.20       2019.2
233264   248228   233001   58240    -9.2100000000e+02    -1.3096386091e+03    42.20       2020.6
233371   248349   233108   58271    -9.2100000000e+02    -1.3096386091e+03    42.20       2021.9
233478   248470   233215   58302    -9.2100000000e+02    -1.3096386091e+03    42.20       2023.3
233585   248591   233322   58333    -9.2100000000e+02    -1.3096386091e+03    42.20       2024.7
233692   248712   233429   58364    -9.2100000000e+02    -1.3096386091e+03    42.20       2026.0
233799   248833   233536   58395    -9.2100000000e+02    -1.3096386091e+03    42.20       2027.4
233906   248954   233643   58426    -9.2100000000e+02    -1.3096386091e+03    42.20       2028.7
234013   249075   233750   58457    -9.2100000000e+02    -1.3096386091e+03    42.20       2030.1
234120   249196   233857   58488    -9.2100000000e+02    -1.3096386091e+03    42.20       2031.5
234227   249317   233964   58519    -9.2100000000e+02    -1.3096386091e+03    42.20       2032.8
234334   249438   234071   58550    -9.2100000000e+02    -1.3096386091e+03    42.20       2034.2
234441   249559   234178   58581    -9.2100000000e+02    -1.3096386091e+03    42.20       2035.6
234548   249680   234285   58612    -9.2100000000e+02    -1.3096386091e+03    42.20       2036.9
234655   249801   234392   58643    -9.2100000000e+02    -1.3096386091e+03    42.20       2038.3
234762   249922   234499   58674    -9.2100000000e+02    -1.3096386091e+03    42.20       2039.7
234869   250043   234606   58705    -9.2100000000e+02    -1.3096386091e+03    42.20       2041.1
234976   250164   234713   58736    -9.2100000000e+02    -1.3096386091e+03    42.20       2042.4
235083   250285   234820   58767    -9.2100000000e+02    -1.3096386091e+03    42.20       2043.8
235190   250406   234927   58798    -9.2100000000e+02    -1.3096386091e+03    42.20       2045.1
235297   250527   235034   58829    -9.2100000000e+02    -1.3096386091e+03    42.20       2046.5
235404   250648   235141   58860    -9.2100000000e+02    -1.3096386091e+03    42.20       2047.9
235511   250769   235248   58891    -9.2100000000e+02    -1.3096386091e+03    42.20       2049.3
235618   250890   235355   58922    -9.2100000000e+02    -1.3096386091e+03    42.20       2050.6
235725   251011   235462   58953    -9.2100000000e+02    -1.3096386091e+03    42.20       2052.1
235832   251132   235569   58984    -9.2100000000e+02    -1.3096386091e+03    42.20       2053.4
235939   251253   235676   59015    -9.2100000000e+02    -1.3096386091e+03    42.20       2054.8
236046   251374   235783   59046    -9.2100000000e+02    -1.3096386091e+03    42.20       2056.2
236153   251495   235890   59077    -9.2100000000e+02    -1.3096386091e+03    42.20       2057.6
236260   251616   235997   59108    -9.2100000000e+02    -1.3096386091e+03    42.20       2059.0
236367   251737   236104   59139    -9.2100000000e+02    -1.3096386091e+03    42.20       2060.3
236474   251858   236211   59170    -9.2100000000e+02    -1.3096386091e+03    42.20       2061.7
236581   251979   236318   59201    -9.2100000000e+02    -1.3096386091e+03    42.20       2063.1
236688   252100   236425   59232    -9.2100000000e+02    -1.3096386091e+03    42.20       2064.4
236795   252221   236532   59263    -9.2100000000e+02    -1.3096386091e+03    42.20       2065.8
236902   252342   236639   59294    -9.2100000000e+02    -1.3096386091e+03    42.20       2067.1
237009   252463   236746   59325    -9.2100000000e+02    -1.3096386091e+03    42.20       2068.5
237116   252584   236853   59356    -9.2100000000e+02    -1.3096386091e+03    42.20       2069.8
237223   252705   236960   59387    -9.2100000000e+02    -1.3096386091e+03    42.20       2071.2
237330   252826   237067   59418    -9.2100000000e+02    -1.3096386091e+03    42.20       2072.5
237437   252947   237174   59449    -9.2100000000e+02    -1.3096386091e+03    42.20       2073.9
237544   253068   237281   59480    -9.2100000000e+02    -1.3096386091e+03    42.20       2075.3
237651   253189   237388   59511    -9.2100000000e+02    -1.3096386091e+03    42.20       2076.6
237758   253310   237495   59542    -9.2100000000e+02    -1.3096386091e+03    42.20       2078.0
237865   253431   237602   59573    -9.2100000000e+02    -1.3096386091e+03    42.20       2079.4
237972   253552   237709   59604    -9.2100000000e+02    -1.3096386091e+03    42.20       2080.8
238079   253673   237816   59635    -9.2100000000e+02    -1.3096386091e+03    42.20       2082.2
238186   253794   237923   59666    -9.2100000000e+02    -1.3096386091e+03    42.20       2083.5
238293   253915   238030   59697    -9.2100000000e+02    -1.3096386091e+03    42.20       2084.9
238400   254036   238137   59728    -9.2100000000e+02    -1.3096386091e+03    42.20       2086.3
238507   254157   238244   59759    -9.2100000000e+02    -1.3096386091e+03    42.20       2087.6
238614   254278   238351   59790    -9.2100000000e+02    -1.3096386091e+03    42.20       2089.0
238721   254399   238458   59821    -9.2100000000e+02    -1.3096386091e+03    42.20       2090.4
238828   254520   238565   59852    -9.2100000000e+02    -1.3096386091e+03    42.20       2091.8
238935   254641   238672   59883    -9.2100000000e+02    -1.3096386091e+03    42.20       2093.1
239042   254762   238779   59914    -9.2100000000e+02    -1.3096386091e+03    42.20       2094.4
239149   254883   238886   59945    -9.2100000000e+02    -1.3096386091e+03    42.20       2095.8
239256   255004   238993   59976    -9.2100000000e+02    -1.3096386091e+03    42.20       2097.2
239363   255125   239100   60007    -9.2100000000e+02    -1.3096386091e+03    42.20       2098.5
239470   255246   239207   60038    -9.2100000000e+02    -1.3096386091e+03    42.20       2099.9
239577   255367   239314   60069    -9.2100000000e+02    -1.3096386091e+03    42.20       2101.3
239684   255488   239421   60100    -9.2100000000e+02    -1.3096386091e+03    42.20       2102.6
239791   255609   239528   60131    -9.2100000000e+02    -1.3096386091e+03    42.20       2104.0
239898   255730   239635   60162    -9.2100000000e+02    -1.3096386091e+03    42.20       2105.3
240005   255851   239742   60193    -9.2100000000e+02    -1.3096386091e+03    42.20       2106.7
240112   255972   239849   60224    -9.2100000000e+02    -1.3096386091e+03    42.20       2108.1
240219   256093   239956   60255    -9.2100000000e+02    -1.3096386091e+03    42.20       2109.5
240326   256214   240063   60286    -9.2100000000e+02    -1.3096386091e+03    42.20       2110.8
240433   256335   240170   60317    -9.2100000000e+02    -1.3096386091e+03    42.20       2112.2
240540   256456   240277   60348    -9.2100000000e+02    -1.3096386091e+03    42.20       2113.6
240647   256577   240384   60379    -9.2100000000e+02    -1.3096386091e+03    42.20       2115.0
240754   256698   240491   60410    -9.2100000000e+02    -1.3096386091e+03    42.20       2116.3
240861   256819   240598   60441    -9.2100000000e+02    -1.3096386091e+03    42.20       2117.7
240968   256940   240705   60472    -9.2100000000e+02    -1.3096386091e+03    42.20       2119.1
241075   257061   240812   60503    -9.2100000000e+02    -1.3096386091e+03    42.20       2120.4
241182   257182   240919   60534    -9.2100000000e+02    -1.3096386091e+03    42.20       2121.8
241289   257303   241026   60565    -9.2100000000e+02    -1.3096386091e+03    42.20       2123.1
241396   257424   241133   60596    -9.2100000000e+02    -1.3096386091e+03    42.20       2124.5
241503   257545   241240   60627    -9.2100000000e+02    -1.3096386091e+03    42.20       2125.8
241610   257666   241347   60658    -9.2100000000e+02    -1.3096386091e+03    42.20       2127.2
241717   257787   241454   60689    -9.2100000000e+02    -1.3096386091e+03    42.20       2128.6
241824   257908   241561   60720    -9.2100000000e+02    -1.3096386091e+03    42.20       2130.0
241931   258029   241668   60751    -9.2100000000e+02    -1.3096386091e+03    42.20       2131.3
242038   258150   241775   60782    -9.2100000000e+02    -1.3096386091e+03    42.20       2132.6
242145   258271   241882   60813    -9.2100000000e+02    -1.3096386091e+03    42.20       2134.0
242252   258392   241989   60844    -9.2100000000e+02    -1.3096386091e+03    42.20       2135.3
242359   258513   242096   60875    -9.2100000000e+02    -1.3096386091e+03    42.20       2136.7
242466   258634   242203   60906    -9.2100000000e+02    -1.3096386091e+03    42.20       2138.1
242573   258755   242310   60937    -9.2100000000e+02    -1.3096386091e+03    42.20       2139.5
242680   258876   242417   60968    -9.2100000000e+02    -1.3096386091e+03    42.20       2140.8
242787   258997   242524   60999    -9.2100000000e+02    -1.3096386091e+03    42.20       2142.2
242894   259118   242631   61030    -9.2100000000e+02    -1.3096386091e+03    42.20       2143.6
243001   259239   242738   61061    -9.2100000000e+02    -1.3096386091e+03    42.20       2144.9
243108   259360   242845   61092    -9.2100000000e+02    -1.3096386091e+03    42.20       2146.3
243215   259481   242952   61123    -9.2100000000e+02    -1.3096386091e+03    42.20       2147.7
243322   259602   243059   61154    -9.2100000000e+02    -1.3096386091e+03    42.20       2149.0
243429   259723   243166   61185    -9.2100000000e+02    -1.3096386091e+03    42.20       2150.4
243536   259844   243273   61216    -9.2100000000e+02    -1.3096386091e+03    42.20       2151.7
243643   259965   243380   61247    -9.2100000000e+02    -1.3096386091e+03    42.20       2153.1
243750   260086   243487   61278    -9.2100000000e+02    -1.3096386091e+03    42.20       2154.5
243857   260207   243594   61309    -9.2100000000e+02    -1.3096386091e+03    42.20       2155.8
243964   260328   243701   61340    -9.2100000000e+02    -1.3096386091e+03    42.20       2157.2
244071   260449   243808   61371    -9.2100000000e+02    -1.3096386091e+03    42.20       2158.6
244178   260570   243915   61402    -9.2100000000e+02    -1.3096386091e+03    42.20       2160.0
244285   260691   244022   61433    -9.2100000000e+02    -1.3096386091e+03    42.20       2161.3
244392   260812   244129   61464    -9.2100000000e+02    -1.3096386091e+03    42.20       2162.7
244499   260933   244236   61495    -9.2100000000e+02    -1.3096386091e+03    42.20       2164.0
244606   261054   244343   61526    -9.2100000000e+02    -1.3096386091e+03    42.20       2165.4
244713   261175   244450   61557    -9.2100000000e+02    -1.3096386091e+03    42.20       2166.8
244820   261296   244557   61588    -9.2100000000e+02    -1.3096386091e+03    42.20       2168.2
244927   261417   244664   61619    -9.2100000000e+02    -1.3096386091e+03    42.20       2169.5
245034   261538   244771   61650    -9.2100000000e+02    -1.3096386091e+03    42.20       2170.9
245141   261659   244878   61681    -9.2100000000e+02    -1.3096386091e+03    42.20       2172.3
245248   261780   244985   61712    -9.2100000000e+02    -1.3096386091e+03    42.20       2173.7
245355   261901   245092   61743    -9.2100000000e+02    -1.3096386091e+03    42.20       2175.0
245462   262022   245199   61774    -9.2100000000e+02    -1.3096386091e+03    42.20       2176.4
245569   262143   245306   61805    -9.2100000000e+02    -1.3096386091e+03    42.20       2177.7
245676   262264   245413   61836    -9.2100000000e+02    -1.3096386091e+03    42.20       2179.1
245783   262385   245520   61867    -9.2100000000e+02    -1.3096386091e+03    42.20       2180.5
245890   262506   245627   61898    -9.2100000000e+02    -1.3096386091e+03    42.20       2181.9
245997   262627   245734   61929    -9.2100000000e+02    -1.3096386091e+03    42.20       2183.3
246104   262748   245841   61960    -9.2100000000e+02    -1.3096386091e+03    42.20       2184.6
246211   262869   245948   61991    -9.2100000000e+02    -1.3096386091e+03    42.20       2186.0
246318   262990   246055   62022    -9.2100000000e+02    -1.3096386091e+03    42.20       2187.4
246425   263111   246162   62053    -9.2100000000e+02    -1.3096386091e+03    42.20       2188.7
246532   263232   246269   62084    -9.2100000000e+02    -1.3096386091e+03    42.20       2190.1
246639   263353   246376   62115    -9.2100000000e+02    -1.3096386091e+03    42.20       2191.4
246746   263474   246483   62146    -9.2100000000e+02    -1.3096386091e+03    42.20       2192.8
246853   263595   246590   62177    -9.2100000000e+02    -1.3096386091e+03    42.20       2194.1
246960   263716   246697   62208    -9.2100000000e+02    -1.3096386091e+03    42.20       2195.5
247067   263837   246804   62239    -9.2100000000e+02    -1.3096386091e+03    42.20       2196.9
247174   263958   246911   62270    -9.2100000000e+02    -1.3096386091e+03    42.20       2198.3
247281   264079   247018   62301    -9.2100000000e+02    -1.3096386091e+03    42.20       2199.6
247388   264200   247125   62332    -9.2100000000e+02    -1.3096386091e+03    42.20       2201.0
247495   264321   247232   62363    -9.2100000000e+02    -1.3096386091e+03    42.20       2202.4
247602   264442   247339   62394    -9.2100000000e+02    -1.3096386091e+03    42.20       2203.8
247709   264563   247446   62425    -9.2100000000e+02    -1.3096386091e+03    42.20       2205.2
247816   264684   247553   62456    -9.2100000000e+02    -1.3096386091e+03    42.20       2206.5
247923   264805   247660   62487    -9.2100000000e+02    -1.3096386091e+03    42.20       2207.9
248030   264926   247767   62518    -9.2100000000e+02    -1.3096386091e+03    42.20       2209.2
248137   265047   247874   62549    -9.2100000000e+02    -1.3096386091e+03    42.20       2210.6
248244   265168   247981   62580    -9.2100000000e+02    -1.3096386091e+03    42.20       2212.0
248351   265289   248088   62611    -9.2100000000e+02    -1.3096386091e+03    42.20       2213.3
248458   265410   248195   62642    -9.2100000000e+02    -1.3096386091e+03    42.20       2214.7
248565   265531   248302   62673    -9.2100000000e+02    -1.3096386091e+03    42.20       2216.1
248672   265652   248409   62704    -9.2100000000e+02    -1.3096386091e+03    42.20       2217.4
248779   265773   248516   62735    -9.2100000000e+02    -1.3096386091e+03    42.20       2218.8
248886   265894   248623   62766    -9.2100000000e+02    -1.3096386091e+03    42.20       2220.2
248993   266015   248730   62797    -9.2100000000e+02    -1.3096386091e+03    42.20       2221.5
249100   266136   248837   62828    -9.2100000000e+02    -1.3096386091e+03    42.20       2222.8
249207   266257   248944   62859    -9.2100000000e+02    -1.3096386091e+03    42.20       2224.2
249314   266378   249051   62890    -9.2100000000e+02    -1.3096386091e+03    42.20       2225.5
249421   266499   249158   62921    -9.2100000000e+02    -1.3096386091e+03    42.20       2226.9
249528   266620   249265   62952    -9.2100000000e+02    -1.3096386091e+03    42.20       2228.3
249635   266741   249372   62983    -9.2100000000e+02    -1.3096386091e+03    42.20       2229.7
249742   266862   249479   63014    -9.2100000000e+02    -1.3096386091e+03    42.20       2231.0
249849   266983   249586   63045    -9.2100000000e+02    -1.3096386091e+03    42.20       2232.4
249956   267104   249693   63076    -9.2100000000e+02    -1.3096386091e+03    42.20       2233.8
250063   267225   249800   63107    -9.2100000000e+02    -1.3096386091e+03    42.20       2235.1
250170   267346   249907   63138    -9.2100000000e+02    -1.3096386091e+03    42.20       2236.4
250277   267467   250014   63169    -9.2100000000e+02    -1.3096386091e+03    42.20       2237.8
250384   267588   250121   63200    -9.2100000000e+02    -1.3096386091e+03    42.20       2239.1
250491   267709   250228   63231    -9.2100000000e+02    -1.3096386091e+03    42.20       2240.5
250598   267830   250335   63262    -9.2100000000e+02    -1.3096386091e+03    42.20       2241.9
250705   267951   250442   63293    -9.2100000000e+02    -1.3096386091e+03    42.20       2243.3
250812   268072   250549   63324    -9.2100000000e+02    -1.3096386091e+03    42.20       2244.6
250919   268193   250656   63355    -9.2100000000e+02    -1.3096386091e+03    42.20       2246.0
251026   268314   250763   63386    -9.2100000000e+02    -1.3096386091e+03    42.20       2247.4
251133   268435   250870   63417    -9.2100000000e+02    -1.3096386091e+03    42.20       2248.7
251240   268556   250977   63448    -9.2100000000e+02    -1.3096386091e+03    42.20       2250.1
251347   268677   251084   63479    -9.2100000000e+02    -1.3096386091e+03    42.20       2251.4
251454   268798   251191   63510    -9.2100000000e+02    -1.3096386091e+03    42.20       2252.8
251561   268919   251298   63541    -9.2100000000e+02    -1.3096386091e+03    42.20       2254.2
251668   269040   251405   63572    -9.2100000000e+02    -1.3096386091e+03    42.20       2255.5
251775   269161   251512   63603    -9.2100000000e+02    -1.3096386091e+03    42.20       2256.9
251882   269282   251619   63634    -9.2100000000e+02    -1.3096386091e+03    42.20       2258.3
251989   269403   251726   63665    -9.2100000000e+02    -1.3096386091e+03    42.20       2259.6
252096   269524   251833   63696    -9.2100000000e+02    -1.3096386091e+03    42.20       2261.0
252203   269645   251940   63727    -9.2100000000e+02    -1.3096386091e+03    42.20       2262.4
252310   269766   252047   63758    -9.2100000000e+02    -1.3096386091e+03    42.20       2263.7
252417   269887   252154   63789    -9.2100000000e+02    -1.3096386091e+03    42.20       2265.1
252524   270008   252261   63820    -9.2100000000e+02    -1.3096386091e+03    42.20       2266.5
252631   270129   252368   63851    -9.2100000000e+02    -1.3096386091e+03    42.20       2267.8
252738   270250   252475   63882    -9.2100000000e+02    -1.3096386091e+03    42.20       2269.2
252845   270371   252582   63913    -9.2100000000e+02    -1.3096386091e+03    42.20       2270.5
252952   270492   252689   63944    -9.2100000000e+02    -1.3096386091e+03    42.20       2271.9
253059   270613   252796   63975    -9.2100000000e+02    -1.3096386091e+03    42.20       2273.2
253166   270734   252903   64006    -9.2100000000e+02    -1.3096386091e+03    42.20       2274.6
253273   270855   253010   64037    -9.2100000000e+02    -1.3096386091e+03    42.20       2276.0
253380   270976   253117   64068    -9.2100000000e+02    -1.3096386091e+03    42.20       2277.4
253487   271097   253224   64099    -9.2100000000e+02    -1.3096386091e+03    42.20       2278.7
253594   271218   253331   64130    -9.2100000000e+02    -1.3096386091e+03    42.20       2280.1
253701   271339   253438   64161    -9.2100000000e+02    -1.3096386091e+03    42.20       2281.5
253808   271460   253545   64192    -9.2100000000e+02    -1.3096386091e+03    42.20       2282.8
253915   271581   253652   64223    -9.2100000000e+02    -1.3096386091e+03    42.20       2284.2
254022   271702   253759   64254    -9.2100000000e+02    -1.3096386091e+03    42.20       2285.6
254129   271823   253866   64285    -9.2100000000e+02    -1.3096386091e+03    42.20       2287.0
254236   271944   253973   64316    -9.2100000000e+02    -1.3096386091e+03    42.20       2288.3
254343   272065   254080   64347    -9.2100000000e+02    -1.3096386091e+03    42.20       2289.7
254450   272186   254187   64378    -9.2100000000e+02    -1.3096386091e+03    42.20       2291.0
254557   272307   254294   64409    -9.2100000000e+02    -1.3096386091e+03    42.20       2292.4
254664   272428   254401   64440    -9.2100000000e+02    -1.3096386091e+03    42.20       2293.7
254771   272549   254508   64471    -9.2100000000e+02    -1.3096386091e+03    42.20       2295.1
254878   272670   254615   64502    -9.2100000000e+02    -1.3096386091e+03    42.20       2296.5
254985   272791   254722   64533    -9.2100000000e+02    -1.3096386091e+03    42.20       2297.9
255092   272912   254829   64564    -9.2100000000e+02    -1.3096386091e+03    42.20       2299.2
255199   273033   254936   64595    -9.2100000000e+02    -1.3096386091e+03    42.20       2300.6
255306   273154   255043   64626    -9.2100000000e+02    -1.3096386091e+03    42.20       2302.0
255413   273275   255150   64657    -9.2100000000e+02    -1.3096386091e+03    42.20       2303.3
255520   273396   255257   64688    -9.2100000000e+02    -1.3096386091e+03    42.20       2304.7
255627   273517   255364   64719    -9.2100000000e+02    -1.3096386091e+03    42.20       2306.0
255734   273638   255471   64750    -9.2100000000e+02    -1.3096386091e+03    42.20       2307.4
255841   273759   255578   64781    -9.2100000000e+02    -1.3096386091e+03    42.20       2308.8
255948   273880   255685   64812    -9.2100000000e+02    -1.3096386091e+03    42.20       2310.2
256055   274001   255792   64843    -9.2100000000e+02    -1.3096386091e+03    42.20       2311.5
256162   274122   255899   64874    -9.2100000000e+02    -1.3096386091e+03    42.20       2312.9
256269   274243   256006   64905    -9.2100000000e+02    -1.3096386091e+03    42.20       2314.3
256376   274364   256113   64936    -9.2100000000e+02    -1.3096386091e+03    42.20       2315.6
256483   274485   256220   64967    -9.2100000000e+02    -1.3096386091e+03    42.20       2317.0
256590   274606   256327   64998    -9.2100000000e+02    -1.3096386091e+03    42.20       2318.3
256697   274727   256434   65029    -9.2100000000e+02    -1.3096386091e+03    42.20       2319.7
256804   274848   256541   65060    -9.2100000000e+02    -1.3096386091e+03    42.20       2321.1
256911   274969   256648   65091    -9.2100000000e+02    -1.3096386091e+03    42.20       2322.5
257018   275090   256755   65122    -9.2100000000e+02    -1.3096386091e+03    42.20       2323.9
257125   275211   256862   65153    -9.2100000000e+02    -1.3096386091e+03    42.20       2325.3
257232   275332   256969   65184    -9.2100000000e+02    -1.3096386091e+03    42.20       2326.6
257339   275453   257076   65215    -9.2100000000e+02    -1.3096386091e+03    42.20       2328.0
257446   275574   257183   65246    -9.2100000000e+02    -1.3096386091e+03    42.20       2329.4
257553   275695   257290   65277    -9.2100000000e+02    -1.3096386091e+03    42.20       2330.7
257660   275816   257397   65308    -9.2100000000e+02    -1.3096386091e+03    42.20       2332.1
257767   275937   257504   65339    -9.2100000000e+02    -1.3096386091e+03    42.20       2333.4
257874   276058   257611   65370    -9.2100000000e+02    -1.3096386091e+03    42.20       2334.8
257981   276179   257718   65401    -9.2100000000e+02    -1.3096386091e+03    42.20       2336.1
258088   276300   257825   65432    -9.2100000000e+02    -1.3096386091e+03    42.20       2337.5
258195   276421   257932   65463    -9.2100000000e+02    -1.3096386091e+03    42.20       2338.9
258302   276542   258039   65494    -9.2100000000e+02    -1.3096386091e+03    42.20       2340.3
258409   276663   258146   65525    -9.2100000000e+02    -1.3096386091e+03    42.20       2341.7
258516   276784   258253   65556    -9.2100000000e+02    -1.3096386091e+03    42.20       2343.1
258623   276905   258360   65587    -9.2100000000e+02    -1.3096386091e+03    42.20       2344.4
258730   277026   258467   65618    -9.2100000000e+02    -1.3096386091e+03    42.20       2345.8
258837   277147   258574   65649    -9.2100000000e+02    -1.3096386091e+03    42.20       2347.2
258944   277268   258681   65680    -9.2100000000e+02    -1.3096386091e+03    42.20       2348.5
259051   277389   258788   65711    -9.2100000000e+02    -1.3096386091e+03    42.20       2349.9
259158   277510   258895   65742    -9.2100000000e+02    -1.3096386091e+03    42.20       2351.3
259265   277631   259002   65773    -9.2100000000e+02    -1.3096386091e+03    42.20       2352.7
259372   277752   259109   65804    -9.2100000000e+02    -1.3096386091e+03    42.20       2354.0
259479   277873   259216   65835    -9.2100000000e+02    -1.3096386091e+03    42.20       2355.5
259586   277994   259323   65866    -9.2100000000e+02    -1.3096386091e+03    42.20       2356.9
259693   278115   259430   65897    -9.2100000000e+02    -1.3096386091e+03    42.20       2358.2
259800   278236   259537   65928    -9.2100000000e+02    -1.3096386091e+03    42.20       2359.6
259907   278357   259644   65959    -9.2100000000e+02    -1.3096386091e+03    42.20       2361.0
260014   278478   259751   65990    -9.2100000000e+02    -1.3096386091e+03    42.20       2362.3
260121   278599   259858   66021    -9.2100000000e+02    -1.3096386091e+03    42.20       2363.7
260228   278720   259965   66052    -9.2100000000e+02    -1.3096386091e+03    42.20       2365.0
260335   278841   260072   66083    -9.2100000000e+02    -1.3096386091e+03    42.20       2366.4
260442   278962   260179   66114    -9.2100000000e+02    -1.3096386091e+03    42.20       2367.7
260549   279083   260286   66145    -9.2100000000e+02    -1.3096386091e+03    42.20       2369.1
260656   279204   260393   66176    -9.2100000000e+02    -1.3096386091e+03    42.20       2370.4
260763   279325   260500   66207    -9.2100000000e+02    -1.3096386091e+03    42.20       2371.8
260870   279446   260607   66238    -9.2100000000e+02    -1.3096386091e+03    42.20       2373.1
260977   279567   260714   66269    -9.2100000000e+02    -1.3096386091e+03    42.20       2374.5
261084   279688   260821   66300    -9.2100000000e+02    -1.3096386091e+03    42.20       2375.9
261191   279809   260928   66331    -9.2100000000e+02    -1.3096386091e+03    42.20       2377.2
261298   279930   261035   66362    -9.2100000000e+02    -1.3096386091e+03    42.20       2378.6
261405   280051   261142   66393    -9.2100000000e+02    -1.3096386091e+03    42.20       2380.0
261512   280172   261249   66424    -9.2100000000e+02    -1.3096386091e+03    42.20       2381.3
261619   280293   261356   66455    -9.2100000000e+02    -1.3096386091e+03    42.20       2382.7
261726   280414   261463   66486    -9.2100000000e+02    -1.3096386091e+03    42.20       2384.0
261833   280535   261570   66517    -9.2100000000e+02    -1.3096386091e+03    42.20       2385.4
261940   280656   261677   66548    -9.2100000000e+02    -1.3096386091e+03    42.20       2386.7
262047   280777   261784   66579    -9.2100000000e+02    -1.3096386091e+03    42.20       2388.1
262154   280898   261891   66610    -9.2100000000e+02    -1.3096386091e+03    42.20       2389.4
262261   281019   261998   66641    -9.2100000000e+02    -1.3096386091e+03    42.20       2390.7
262368   281140   262105   66672    -9.2100000000e+02    -1.3096386091e+03    42.20       2392.1
262475   281261   262212   66703    -9.2100000000e+02    -1.3096386091e+03    42.20       2393.5
262582   281382   262319   66734    -9.2100000000e+02    -1.3096386091e+03    42.20       2394.9
262689   281503   262426   66765    -9.2100000000e+02    -1.3096386091e+03    42.20       2396.3
262796   281624   262533   66796    -9.2100000000e+02    -1.3096386091e+03    42.20       2397.6
