BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
30912    35791    15969    45       -1.0200000000e+03    -1.1310238343e+03    10.88       42.0  
31076    35931    16049    61       -1.0200000000e+03    -1.1309957246e+03    10.88       42.1  
31237    36068    16136    65       -1.0200000000e+03    -1.1309389361e+03    10.88       42.2  
31399    36200    16218    49       -1.0200000000e+03    -1.1308681688e+03    10.87       42.3  
31561    36338    16292    23       -1.0200000000e+03    -1.1308053033e+03    10.86       42.4  
31720    36477    16377    57       -1.0200000000e+03    -1.1307507124e+03    10.86       42.6  
31866    36611    16469    16       -1.0200000000e+03    -1.1306767656e+03    10.85       42.7  
32017    36749    16546    57       -1.0200000000e+03    -1.1305830335e+03    10.84       42.8  
32172    36885    16629    58       -1.0200000000e+03    -1.1305481647e+03    10.84       43.0  
32321    37018    16716    130      -1.0200000000e+03    -1.1304339651e+03    10.83       43.2  
32490    37157    16785    37       -1.0200000000e+03    -1.1303723176e+03    10.82       43.3  
32643    37289    16862    36       -1.0200000000e+03    -1.1303210018e+03    10.82       43.4  
32799    37422    16940    50       -1.0200000000e+03    -1.1302879821e+03    10.81       43.5  
32952    37559    17027    33       -1.0200000000e+03    -1.1302222705e+03    10.81       43.6  
33062    37729    17077    50       -1.0200000000e+03    -1.1302026209e+03    10.80       43.8  
33225    37869    17158    35       -1.0200000000e+03    -1.1301410518e+03    10.80       43.9  
33382    38007    17241    36       -1.0200000000e+03    -1.1300622205e+03    10.79       44.1  
33494    38244    17271    31       -1.0200000000e+03    -1.1300622205e+03    10.79       44.3  
33631    38369    17340    56       -1.0200000000e+03    -1.1300227313e+03    10.79       44.4  
33756    38514    17395    82       -1.0200000000e+03    -1.1299900955e+03    10.78       44.5  
33881    38645    17456    191      -1.0200000000e+03    -1.1299493357e+03    10.78       44.6  
33998    38796    17513    23       -1.0200000000e+03    -1.1299493357e+03    10.78       44.8  
34156    38932    17595    42       -1.0200000000e+03    -1.1298511111e+03    10.77       44.9  
34326    39071    17663    27       -1.0200000000e+03    -1.1298124148e+03    10.77       45.1  
34454    39239    17723    26       -1.0200000000e+03    -1.1297399386e+03    10.76       45.3  
34605    39373    17802    28       -1.0200000000e+03    -1.1296969001e+03    10.75       45.4  
34731    39521    17862    32       -1.0200000000e+03    -1.1296514708e+03    10.75       45.5  
34890    39666    17949    57       -1.0200000000e+03    -1.1296145158e+03    10.75       45.6  
34996    39826    18007    63       -1.0200000000e+03    -1.1295859634e+03    10.74       45.8  
35174    39973    18091    40       -1.0200000000e+03    -1.1295404215e+03    10.74       45.9  
35324    40121    18159    29       -1.0200000000e+03    -1.1295131890e+03    10.74       46.0  
35471    40264    18238    61       -1.0200000000e+03    -1.1294645492e+03    10.73       46.1  
35617    40407    18318    49       -1.0200000000e+03    -1.1293959577e+03    10.73       46.3  
35761    40551    18396    33       -1.0200000000e+03    -1.1293731692e+03    10.72       46.4  
35910    40695    18473    21       -1.0200000000e+03    -1.1293409424e+03    10.72       46.5  
36038    40845    18553    27       -1.0200000000e+03    -1.1293196496e+03    10.72       46.6  
36188    40988    18633    73       -1.0200000000e+03    -1.1292857876e+03    10.71       46.7  
36340    41128    18713    73       -1.0200000000e+03    -1.1292469307e+03    10.71       46.9  
36483    41267    18780    92       -1.0200000000e+03    -1.1291790332e+03    10.70       47.0  
36621    41404    18860    50       -1.0200000000e+03    -1.1290770545e+03    10.69       47.1  
36790    41548    18935    25       -1.0200000000e+03    -1.1290571565e+03    10.69       47.2  
36935    41686    19008    133      -1.0200000000e+03    -1.1289970514e+03    10.69       47.3  
37060    41832    19081    68       -1.0200000000e+03    -1.1289686337e+03    10.68       47.4  
37203    41964    19152    113      -1.0200000000e+03    -1.1289259526e+03    10.68       47.5  
37353    42098    19228    57       -1.0200000000e+03    -1.1288757886e+03    10.67       47.6  
37504    42236    19297    200      -1.0200000000e+03    -1.1288395585e+03    10.67       47.8  
37661    42370    19382    34       -1.0200000000e+03    -1.1287759998e+03    10.66       47.9  
37812    42505    19459    14       -1.0200000000e+03    -1.1287310452e+03    10.66       48.0  
37982    42641    19529    48       -1.0200000000e+03    -1.1287194184e+03    10.66       48.1  
38129    42778    19600    48       -1.0200000000e+03    -1.1286922143e+03    10.66       48.2  
38258    42911    19665    169      -1.0200000000e+03    -1.1286733478e+03    10.65       48.3  
38401    43048    19750    210      -1.0200000000e+03    -1.1286521993e+03    10.65       48.4  
38558    43189    19833    74       -1.0200000000e+03    -1.1286193538e+03    10.65       48.6  
38702    43332    19905    48       -1.0200000000e+03    -1.1286090761e+03    10.65       48.7  
38850    43482    19977    46       -1.0200000000e+03    -1.1285785269e+03    10.64       48.8  
39007    43623    20062    49       -1.0200000000e+03    -1.1285516582e+03    10.64       48.9  
39157    43764    20132    79       -1.0200000000e+03    -1.1285168310e+03    10.64       49.0  
39304    43902    20211    81       -1.0200000000e+03    -1.1284730722e+03    10.63       49.1  
39457    44039    20294    83       -1.0200000000e+03    -1.1283953981e+03    10.63       49.2  
39610    44184    20377    36       -1.0200000000e+03    -1.1283492903e+03    10.62       49.4  
39753    44324    20454    35       -1.0200000000e+03    -1.1283133714e+03    10.62       49.5  
39917    44464    20538    20       -1.0200000000e+03    -1.1282757858e+03    10.62       49.6  
40097    44612    20620    51       -1.0200000000e+03    -1.1282539249e+03    10.61       49.7  
40248    44753    20709    20       -1.0200000000e+03    -1.1281319660e+03    10.60       49.8  
40410    44897    20775    245      -1.0200000000e+03    -1.1281207237e+03    10.60       49.9  
40552    45029    20853    29       -1.0200000000e+03    -1.1280651718e+03    10.59       50.0  
40704    45161    20923    31       -1.0200000000e+03    -1.1280468935e+03    10.59       50.1  
40865    45300    20990    47       -1.0200000000e+03    -1.1280336951e+03    10.59       50.2  
41004    45432    21063    45       -1.0200000000e+03    -1.1279986887e+03    10.59       50.4  
41174    45582    21131    89       -1.0200000000e+03    -1.1279850639e+03    10.59       50.5  
41320    45720    21217    40       -1.0200000000e+03    -1.1279491584e+03    10.58       50.6  
41479    45854    21290    58       -1.0200000000e+03    -1.1279251904e+03    10.58       50.7  
41627    45987    21374    54       -1.0200000000e+03    -1.1278705491e+03    10.58       50.8  
41772    46121    21457    51       -1.0200000000e+03    -1.1278413545e+03    10.57       50.9  
41927    46255    21532    63       -1.0200000000e+03    -1.1278213958e+03    10.57       51.0  
42068    46393    21605    64       -1.0200000000e+03    -1.1278213958e+03    10.57       51.2  
42210    46529    21671    167      -1.0200000000e+03    -1.1277702708e+03    10.57       51.3  
42352    46661    21743    184      -1.0200000000e+03    -1.1277317927e+03    10.56       51.4  
42522    46801    21811    196      -1.0200000000e+03    -1.1277235238e+03    10.56       51.5  
42678    46938    21891    32       -1.0200000000e+03    -1.1276678899e+03    10.56       51.6  
42846    47081    21965    52       -1.0200000000e+03    -1.1276062176e+03    10.55       51.7  
43004    47221    22051    67       -1.0200000000e+03    -1.1275803076e+03    10.55       51.8  
43164    47366    22133    56       -1.0200000000e+03    -1.1275285387e+03    10.54       51.9  
43328    47505    22213    56       -1.0200000000e+03    -1.1275124283e+03    10.54       52.0  
43472    47639    22295    53       -1.0200000000e+03    -1.1274497749e+03    10.53       52.2  
43635    47778    22372    50       -1.0200000000e+03    -1.1273998282e+03    10.53       52.3  
43794    47922    22457    25       -1.0200000000e+03    -1.1273692674e+03    10.53       52.4  
43946    48055    22535    50       -1.0200000000e+03    -1.1273515410e+03    10.52       52.5  
44095    48196    22612    39       -1.0200000000e+03    -1.1272964898e+03    10.52       52.6  
44246    48332    22697    38       -1.0200000000e+03    -1.1272615985e+03    10.52       52.7  
44390    48464    22769    72       -1.0200000000e+03    -1.1272055804e+03    10.51       52.8  
44577    48610    22834    40       -1.0200000000e+03    -1.1271932368e+03    10.51       52.9  
44736    48752    22911    41       -1.0200000000e+03    -1.1271354977e+03    10.50       53.1  
44880    48893    22995    143      -1.0200000000e+03    -1.1270704733e+03    10.50       53.2  
45017    49024    23078    51       -1.0200000000e+03    -1.1270586714e+03    10.50       53.3  
45166    49161    23163    42       -1.0200000000e+03    -1.1270324977e+03    10.49       53.4  
45339    49306    23242    96       -1.0200000000e+03    -1.1270146056e+03    10.49       53.5  
45491    49444    23326    19       -1.0200000000e+03    -1.1269856669e+03    10.49       53.6  
45644    49587    23413    148      -1.0200000000e+03    -1.1269466071e+03    10.48       53.7  
45797    49721    23492    37       -1.0200000000e+03    -1.1269080063e+03    10.48       53.8  
45957    49862    23574    47       -1.0200000000e+03    -1.1268795164e+03    10.48       54.0  
46111    50002    23654    82       -1.0200000000e+03    -1.1268208504e+03    10.47       54.1  
46269    50147    23742    105      -1.0200000000e+03    -1.1267800481e+03    10.47       54.2  
46420    50279    23819    89       -1.0200000000e+03    -1.1267447845e+03    10.47       54.4  
46574    50412    23893    49       -1.0200000000e+03    -1.1266918852e+03    10.46       54.5  
46717    50536    23962    22       -1.0200000000e+03    -1.1266598816e+03    10.46       54.6  
46852    50662    24041    38       -1.0200000000e+03    -1.1266386089e+03    10.45       54.7  
47006    50796    24121    35       -1.0200000000e+03    -1.1265903619e+03    10.45       54.8  
47155    50934    24202    33       -1.0200000000e+03    -1.1265677609e+03    10.45       54.9  
47326    51080    24281    40       -1.0200000000e+03    -1.1265253358e+03    10.44       55.0  
47475    51217    24366    157      -1.0200000000e+03    -1.1264786399e+03    10.44       55.1  
47624    51347    24445    158      -1.0200000000e+03    -1.1264620018e+03    10.44       55.3  
47780    51481    24523    39       -1.0200000000e+03    -1.1263918594e+03    10.43       55.4  
47928    51617    24601    61       -1.0200000000e+03    -1.1263531772e+03    10.43       55.5  
48091    51754    24672    64       -1.0200000000e+03    -1.1262664156e+03    10.42       55.6  
48249    51892    24756    51       -1.0200000000e+03    -1.1262571321e+03    10.42       55.7  
48402    52025    24841    50       -1.0200000000e+03    -1.1262063215e+03    10.41       55.8  
48569    52173    24916    18       -1.0200000000e+03    -1.1261316163e+03    10.41       55.9  
48724    52309    24995    40       -1.0200000000e+03    -1.1261071484e+03    10.40       56.0  
48869    52444    25086    48       -1.0200000000e+03    -1.1260492454e+03    10.40       56.1  
49031    52587    25166    46       -1.0200000000e+03    -1.1260147241e+03    10.39       56.2  
49195    52727    25250    59       -1.0200000000e+03    -1.1259501357e+03    10.39       56.4  
49355    52866    25332    59       -1.0200000000e+03    -1.1259472105e+03    10.39       56.5  
49511    53001    25408    34       -1.0200000000e+03    -1.1259277791e+03    10.39       56.6  
49667    53139    25488    132      -1.0200000000e+03    -1.1258979660e+03    10.38       56.7  
49820    53274    25579    58       -1.0200000000e+03    -1.1258794709e+03    10.38       56.8  
49971    53410    25652    55       -1.0200000000e+03    -1.1258624594e+03    10.38       56.9  
50130    53545    25729    31       -1.0200000000e+03    -1.1258283111e+03    10.38       57.0  
50292    53684    25801    45       -1.0200000000e+03    -1.1257753740e+03    10.37       57.1  
50436    53817    25891    60       -1.0200000000e+03    -1.1257006262e+03    10.36       57.3  
50580    53950    25977    65       -1.0200000000e+03    -1.1256619422e+03    10.36       57.4  
